date,precipitation,o18,h2,d_excess
2013-06-30,150.32,-999.0,-999.0,-999.0
2013-07-31,357.27,-999.0,-999.0,-999.0
2013-08-31,218.49,-999.0,-999.0,-999.0
2013-09-30,180.48,-999.0,-999.0,-999.0
2013-10-31,170.79,-999.0,-999.0,-999.0
2013-11-30,229.88,-999.0,-999.0,-999.0
2013-12-31,268.56,-999.0,-999.0,-999.0
2014-01-31,584.56,-999.0,-999.0,-999.0
2014-02-28,181.3,-2.598,-20.739,0.045
2014-03-31,191.91,-999.0,-999.0,-999.0
2014-04-30,289.67,-2.964,-11.087,12.625
2014-05-31,439.36,-999.0,-999.0,-999.0
2014-06-30,306.43,-2.977,-25.782,-1.966
2014-07-31,87.09,-999.0,-999.0,-999.0
2014-08-31,171.36,-999.0,-999.0,-999.0
2014-09-30,95.38,-1.947,-12.612,2.964
2014-10-31,157.39,-999.0,-999.0,-999.0
2014-11-30,454.35,-999.0,-999.0,-999.0
2014-12-31,314.52,-999.0,-999.0,-999.0
2015-01-31,319.57,-999.0,-999.0,-999.0
2015-02-28,343.29,-999.0,-999.0,-999.0
2015-03-31,45.29,-999.0,-999.0,-999.0
2015-04-30,166.63,-999.0,-999.0,-999.0
2015-05-31,186.36,-999.0,-999.0,-999.0
2015-06-30,344.52,-999.0,-999.0,-999.0
2015-07-31,15.01,-999.0,-999.0,-999.0
2015-08-31,0.04,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,8.25,-999.0,-999.0,-999.0
2015-11-30,371.61,-999.0,-999.0,-999.0
2015-12-31,213.98,-999.0,-999.0,-999.0
2016-01-31,162.46,-999.0,-999.0,-999.0
2016-02-29,345.92,-2.87,-15.31,7.65
2016-03-31,10.17,0.271,5.741,3.573
2016-04-30,318.43,0.533,2.234,-2.03
2016-05-31,535.6,-0.966,-3.564,4.164
2016-06-30,679.65,-999.0,-999.0,-999.0
2016-07-31,392.7,-999.0,-999.0,-999.0
2016-08-31,53.56,-999.0,-999.0,-999.0
2016-09-30,394.13,-6.544,-48.03,4.322
2016-10-31,232.19,-6.759,-50.308,3.764
2016-11-30,365.16,-999.0,-999.0,-999.0
2016-12-31,492.81,-999.0,-999.0,-999.0
2017-01-31,513.99,-999.0,-999.0,-999.0
2017-02-28,293.66,-9.216,-64.559,9.169
2017-03-31,368.89,-9.047,-64.457,7.919
2017-04-30,231.25,-9.151,-63.587,9.621
2017-05-31,493.99,-999.0,-999.0,-999.0
2017-06-30,563.18,-4.74,-24.376,13.544
2017-07-31,245.0,-3.552,-16.059,12.357
2017-08-31,210.03,-4.481,-22.941,12.907
2017-09-30,192.21,-3.381,-15.759,11.289
2010-09-30,321.28,-999.0,-999.0,-999.0
2010-10-31,179.61,-999.0,-999.0,-999.0
2010-11-30,289.43,-999.0,-999.0,-999.0
2010-12-31,598.86,-5.634,-46.225,-1.153
2011-01-31,456.43,-6.23,-41.3,8.54
2011-02-28,363.62,-6.126,-42.932,6.076
2011-03-31,327.55,-9.039,-61.505,10.807
2011-04-30,247.0,-8.933,-61.97,9.494
2011-05-31,138.56,-8.071,-55.798,8.77
2011-06-30,9.13,-6.9,-44.1,11.1
2011-07-31,5.4,-999.0,-999.0,-999.0
2011-08-31,0.83,-999.0,-999.0,-999.0
2011-09-30,1.13,-999.0,-999.0,-999.0
2011-10-31,79.15,-2.004,-12.558,3.474
2011-11-30,205.36,-5.417,-28.926,14.41
2011-12-31,637.69,-4.49,-18.5,17.42
2012-01-31,318.04,-8.659,-58.989,10.283
2012-02-29,359.84,-9.815,-70.84,7.68
2012-03-31,472.22,-9.021,-60.954,11.214
2012-04-30,95.16,-7.336,-46.268,12.42
2012-05-31,153.13,-999.0,-999.0,-999.0
2012-06-30,36.25,-6.224,-44.288,5.504
2012-07-31,66.97,-4.905,-29.111,10.129
2012-08-31,1.15,-999.0,-999.0,-999.0
2012-09-30,5.11,-999.0,-999.0,-999.0
2012-10-31,32.06,-4.227,-25.629,8.187
2012-11-30,103.75,-5.196,-30.448,11.12
2012-12-31,372.69,-999.0,-999.0,-999.0
2013-01-31,758.38,-10.03,-70.068,10.172
2013-02-28,258.14,-6.615,-49.534,3.386
2013-03-31,488.78,-5.502,-39.484,4.532
2013-04-30,259.22,-999.0,-999.0,-999.0
2013-05-31,137.56,-999.0,-999.0,-999.0
2013-06-30,194.85,-999.0,-999.0,-999.0
2013-07-31,316.4,-999.0,-999.0,-999.0
2013-08-31,4.19,-999.0,-999.0,-999.0
2013-09-30,6.22,-999.0,-999.0,-999.0
2013-10-31,61.93,-999.0,-999.0,-999.0
2013-11-30,161.98,-999.0,-999.0,-999.0
2013-12-31,487.48,-999.0,-999.0,-999.0
2014-01-31,682.7,-999.0,-999.0,-999.0
2014-02-28,267.84,-999.0,-999.0,-999.0
2014-03-31,478.41,-3.783,-19.929,10.335
2014-04-30,430.11,-4.441,-24.457,11.071
2014-05-31,134.02,-999.0,-999.0,-999.0
2014-06-30,127.37,-999.0,-999.0,-999.0
2014-07-31,34.67,-999.0,-999.0,-999.0
2014-08-31,11.9,-999.0,-999.0,-999.0
2014-09-30,0.0,-999.0,-999.0,-999.0
2014-10-31,3.13,-999.0,-999.0,-999.0
2014-11-30,147.56,-999.0,-999.0,-999.0
2014-12-31,486.8,-999.0,-999.0,-999.0
2015-01-31,657.66,-999.0,-999.0,-999.0
2015-02-28,341.59,-999.0,-999.0,-999.0
2015-03-31,480.5,-999.0,-999.0,-999.0
2015-04-30,209.74,-999.0,-999.0,-999.0
2015-05-31,37.99,-999.0,-999.0,-999.0
2015-06-30,82.47,-999.0,-999.0,-999.0
2015-07-31,0.16,-999.0,-999.0,-999.0
2015-08-31,0.0,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,9.02,-999.0,-999.0,-999.0
2015-11-30,110.28,-999.0,-999.0,-999.0
2015-12-31,503.29,-999.0,-999.0,-999.0
2016-01-31,249.22,-999.0,-999.0,-999.0
2016-02-29,408.24,-999.0,-999.0,-999.0
2016-03-31,273.05,-5.246,-30.467,11.501
2016-04-30,123.91,-999.0,-999.0,-999.0
2016-05-31,67.03,-999.0,-999.0,-999.0
2016-06-30,98.6,-999.0,-999.0,-999.0
2016-07-31,31.07,-999.0,-999.0,-999.0
2016-08-31,3.56,0.395,3.999,0.839
2016-09-30,84.1,-2.577,-15.834,4.782
2016-10-31,304.64,-3.789,-29.682,0.63
2016-11-30,206.67,-999.0,-999.0,-999.0
2016-12-31,334.27,-999.0,-999.0,-999.0
2017-01-31,425.53,-5.956,-34.082,13.566
2017-02-28,303.55,-6.771,-47.367,6.801
2017-03-31,298.1,-10.74,-77.671,8.249
2017-04-30,145.56,-999.0,-999.0,-999.0
2017-05-31,92.28,-999.0,-999.0,-999.0
2017-06-30,129.26,-999.0,-999.0,-999.0
2017-07-31,43.62,-2.269,-7.105,11.047
2017-08-31,30.87,-3.666,-20.896,8.432
2017-09-30,63.21,-8.227,-52.228,13.588
2010-09-30,355.32,-999.0,-999.0,-999.0
2010-10-31,464.83,-999.0,-999.0,-999.0
2010-11-30,446.88,-4.162,-23.699,9.597
2010-12-31,427.13,-6.527,-43.48,8.736
2011-01-31,350.31,-7.683,-51.754,9.71
2011-02-28,442.21,-7.34,-58.47,0.25
2011-03-31,414.54,-999.0,-999.0,-999.0
2011-04-30,350.69,-5.028,-30.14,10.084
2011-05-31,397.7,-3.59,-29.645,-0.925
2011-06-30,270.78,-6.076,-42.634,5.974
2011-07-31,72.96,-1.843,-8.382,6.362
2011-08-31,153.72,-2.224,-14.808,2.984
2011-09-30,241.79,-3.868,-34.381,-3.437
2011-10-31,160.1,-999.0,-999.0,-999.0
2011-11-30,321.12,-4.605,-33.375,3.465
2011-12-31,352.92,-9.343,-67.716,7.028
2012-01-31,307.1,-5.757,-44.763,1.293
2012-02-29,245.63,-5.277,-38.312,3.904
2012-03-31,601.93,-999.0,-999.0,-999.0
2012-04-30,501.22,-999.0,-999.0,-999.0
2012-05-31,294.18,-8.205,-55.47,10.17
2012-06-30,236.79,-9.417,-69.652,5.684
2012-07-31,359.66,-6.331,-42.45,8.198
2012-08-31,201.31,-2.768,-23.192,-1.048
2012-09-30,61.09,-999.0,-999.0,-999.0
2012-10-31,147.09,-1.804,-13.599,0.833
2012-11-30,345.82,-999.0,-999.0,-999.0
2012-12-31,457.9,-3.009,-19.763,4.309
2013-01-31,514.2,-5.812,-41.491,5.005
2013-02-28,552.44,-1.938,-12.24,3.264
2013-03-31,125.99,-2.636,-12.119,8.969
2013-04-30,470.63,-999.0,-999.0,-999.0
2013-05-31,594.08,-999.0,-999.0,-999.0
2013-06-30,150.32,-999.0,-999.0,-999.0
2013-07-31,357.27,-999.0,-999.0,-999.0
2013-08-31,218.49,-999.0,-999.0,-999.0
2013-09-30,180.48,-999.0,-999.0,-999.0
2013-10-31,170.79,-999.0,-999.0,-999.0
2013-11-30,229.88,-999.0,-999.0,-999.0
2013-12-31,268.56,-999.0,-999.0,-999.0
2014-01-31,584.56,-999.0,-999.0,-999.0
2014-02-28,181.3,-999.0,-999.0,-999.0
2014-03-31,191.91,-999.0,-999.0,-999.0
2014-04-30,289.67,-999.0,-999.0,-999.0
2014-05-31,439.36,-8.118,-59.278,5.666
2014-06-30,306.43,-4.515,-36.901,-0.781
2014-07-31,87.09,-999.0,-999.0,-999.0
2014-08-31,171.36,-999.0,-999.0,-999.0
2014-09-30,95.38,-1.203,-11.817,-2.193
2014-10-31,157.39,-999.0,-999.0,-999.0
2014-11-30,454.35,-999.0,-999.0,-999.0
2014-12-31,314.52,-999.0,-999.0,-999.0
2015-01-31,319.57,-999.0,-999.0,-999.0
2015-02-28,343.29,-999.0,-999.0,-999.0
2015-03-31,45.29,-999.0,-999.0,-999.0
2015-04-30,166.63,-999.0,-999.0,-999.0
2015-05-31,186.36,-999.0,-999.0,-999.0
2015-06-30,344.52,-999.0,-999.0,-999.0
2015-07-31,15.01,-999.0,-999.0,-999.0
2015-08-31,0.04,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,8.25,-999.0,-999.0,-999.0
2015-11-30,371.61,-999.0,-999.0,-999.0
2015-12-31,213.98,-999.0,-999.0,-999.0
2016-01-31,162.46,0.417,3.936,0.6
2016-02-29,345.92,-0.749,-2.824,3.168
2016-03-31,10.17,-999.0,-999.0,-999.0
2016-04-30,318.43,-999.0,-999.0,-999.0
2016-05-31,535.6,-999.0,-999.0,-999.0
2016-06-30,679.65,-999.0,-999.0,-999.0
2016-07-31,392.7,-999.0,-999.0,-999.0
2016-08-31,53.56,-999.0,-999.0,-999.0
2016-09-30,394.13,-999.0,-999.0,-999.0
2016-10-31,232.19,-6.426,-52.01,-0.602
2016-11-30,365.16,-999.0,-999.0,-999.0
2016-12-31,492.81,-999.0,-999.0,-999.0
2017-01-31,513.99,-999.0,-999.0,-999.0
2017-02-28,293.66,-7.484,-54.502,5.37
2017-03-31,368.89,-8.341,-65.124,1.604
2017-04-30,231.25,-8.185,-64.36,1.12
2017-05-31,493.99,-999.0,-999.0,-999.0
2017-06-30,563.18,-999.0,-999.0,-999.0
2017-07-31,245.0,-2.68,-14.922,6.518
2017-08-31,210.03,-3.094,-18.472,6.28
2017-09-30,192.21,-5.168,-32.838,8.506
2010-09-30,249.12,-999.0,-999.0,-999.0
2010-10-31,260.59,-999.0,-999.0,-999.0
2010-11-30,354.78,-999.0,-999.0,-999.0
2010-12-31,361.96,-999.0,-999.0,-999.0
2011-01-31,229.0,-999.0,-999.0,-999.0
2011-02-28,240.93,-999.0,-999.0,-999.0
2011-03-31,231.94,-999.0,-999.0,-999.0
2011-04-30,287.24,-999.0,-999.0,-999.0
2011-05-31,226.94,-999.0,-999.0,-999.0
2011-06-30,336.4,-999.0,-999.0,-999.0
2011-07-31,121.37,-999.0,-999.0,-999.0
2011-08-31,40.89,-999.0,-999.0,-999.0
2011-09-30,79.93,-999.0,-999.0,-999.0
2011-10-31,235.15,-999.0,-999.0,-999.0
2011-11-30,372.74,-999.0,-999.0,-999.0
2011-12-31,305.51,-999.0,-999.0,-999.0
2012-01-31,179.4,-999.0,-999.0,-999.0
2012-02-29,397.56,-999.0,-999.0,-999.0
2012-03-31,215.69,-999.0,-999.0,-999.0
2012-04-30,155.6,-999.0,-999.0,-999.0
2012-05-31,119.92,-999.0,-999.0,-999.0
2012-06-30,103.07,-999.0,-999.0,-999.0
2012-07-31,147.27,-999.0,-999.0,-999.0
2012-08-31,15.99,-999.0,-999.0,-999.0
2012-09-30,19.91,-999.0,-999.0,-999.0
2012-10-31,103.38,-999.0,-999.0,-999.0
2012-11-30,273.02,-999.0,-999.0,-999.0
2012-12-31,261.64,-999.0,-999.0,-999.0
2013-01-31,189.87,-999.0,-999.0,-999.0
2013-02-28,254.41,-999.0,-999.0,-999.0
2013-03-31,205.02,-999.0,-999.0,-999.0
2013-04-30,257.32,-999.0,-999.0,-999.0
2013-05-31,265.12,-999.0,-999.0,-999.0
2013-06-30,118.85,-999.0,-999.0,-999.0
2013-07-31,210.98,-999.0,-999.0,-999.0
2013-08-31,90.16,-999.0,-999.0,-999.0
2013-09-30,183.61,-999.0,-999.0,-999.0
2013-10-31,304.76,-999.0,-999.0,-999.0
2013-11-30,398.46,-999.0,-999.0,-999.0
2013-12-31,430.3,-999.0,-999.0,-999.0
2014-01-31,193.13,-999.0,-999.0,-999.0
2014-02-28,30.41,-999.0,-999.0,-999.0
2014-03-31,77.4,-999.0,-999.0,-999.0
2014-04-30,340.56,-999.0,-999.0,-999.0
2014-05-31,238.76,-999.0,-999.0,-999.0
2014-06-30,138.64,-999.0,-999.0,-999.0
2014-07-31,95.25,-999.0,-999.0,-999.0
2014-08-31,114.09,-999.0,-999.0,-999.0
2014-09-30,3.9,-999.0,-999.0,-999.0
2014-10-31,20.65,-999.0,-999.0,-999.0
2014-11-30,207.29,-999.0,-999.0,-999.0
2014-12-31,327.9,-999.0,-999.0,-999.0
2015-01-31,191.01,-999.0,-999.0,-999.0
2015-02-28,163.12,-999.0,-999.0,-999.0
2015-03-31,287.94,-999.0,-999.0,-999.0
2015-04-30,249.65,-999.0,-999.0,-999.0
2015-05-31,115.62,-999.0,-999.0,-999.0
2015-06-30,82.87,-999.0,-999.0,-999.0
2015-07-31,16.55,-999.0,-999.0,-999.0
2015-08-31,6.79,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,51.99,-999.0,-999.0,-999.0
2015-11-30,131.02,-999.0,-999.0,-999.0
2015-12-31,362.18,-999.0,-999.0,-999.0
2016-01-31,304.42,-999.0,-999.0,-999.0
2016-02-29,554.65,-999.0,-999.0,-999.0
2016-03-31,270.9,-999.0,-999.0,-999.0
2016-04-30,298.95,-999.0,-999.0,-999.0
2016-05-31,206.51,-999.0,-999.0,-999.0
2016-06-30,156.99,-999.0,-999.0,-999.0
2016-07-31,89.65,-999.0,-999.0,-999.0
2016-08-31,166.07,-999.0,-999.0,-999.0
2016-09-30,248.8,-999.0,-999.0,-999.0
2016-10-31,257.72,-999.0,-999.0,-999.0
2016-11-30,203.79,-999.0,-999.0,-999.0
2016-12-31,182.36,-999.0,-999.0,-999.0
2017-01-31,404.3,-999.0,-999.0,-999.0
2017-02-28,255.69,-999.0,-999.0,-999.0
2017-03-31,224.84,-999.0,-999.0,-999.0
2017-04-30,309.54,-999.0,-999.0,-999.0
2017-05-31,203.65,-999.0,-999.0,-999.0
2017-06-30,96.04,-999.0,-999.0,-999.0
2017-07-31,246.3,-3.727,-23.372,6.444
2017-08-31,174.32,-6.495,-44.758,7.202
2017-09-30,100.23,-7.624,-60.5,0.492
2010-09-30,271.05,-999.0,-999.0,-999.0
2010-10-31,222.49,-999.0,-999.0,-999.0
2010-11-30,320.24,-999.0,-999.0,-999.0
2010-12-31,382.05,-999.0,-999.0,-999.0
2011-01-31,369.64,-999.0,-999.0,-999.0
2011-02-28,422.56,-8.15,-53.0,12.2
2011-03-31,341.24,-999.0,-999.0,-999.0
2011-04-30,290.24,-999.0,-999.0,-999.0
2011-05-31,247.93,-5.543,-42.595,1.749
2011-06-30,257.85,-999.0,-999.0,-999.0
2011-07-31,40.71,-999.0,-999.0,-999.0
2011-08-31,94.33,-999.0,-999.0,-999.0
2011-09-30,138.01,-999.0,-999.0,-999.0
2011-10-31,201.8,-999.0,-999.0,-999.0
2011-11-30,210.41,-999.0,-999.0,-999.0
2011-12-31,408.17,-999.0,-999.0,-999.0
2012-01-31,244.45,-999.0,-999.0,-999.0
2012-02-29,228.24,-999.0,-999.0,-999.0
2012-03-31,634.79,-999.0,-999.0,-999.0
2012-04-30,378.91,-999.0,-999.0,-999.0
2012-05-31,236.71,-999.0,-999.0,-999.0
2012-06-30,242.71,-2.3,-22.836,-4.436
2012-07-31,260.76,-8.757,-66.568,3.488
2012-08-31,111.02,-999.0,-999.0,-999.0
2012-09-30,39.12,-999.0,-999.0,-999.0
2012-10-31,147.19,-999.0,-999.0,-999.0
2012-11-30,297.49,-3.13,-24.578,0.462
2012-12-31,392.33,-4.814,-33.002,5.51
2013-01-31,427.43,-2.652,-19.738,1.478
2013-02-28,549.97,-2.464,-15.252,4.46
2013-03-31,82.65,0.25,-1.717,-3.717
2013-04-30,355.19,-999.0,-999.0,-999.0
2013-05-31,687.18,-999.0,-999.0,-999.0
2013-06-30,114.89,-999.0,-999.0,-999.0
2013-07-31,331.15,-999.0,-999.0,-999.0
2013-08-31,170.92,-999.0,-999.0,-999.0
2013-09-30,128.27,-999.0,-999.0,-999.0
2013-10-31,150.15,-999.0,-999.0,-999.0
2013-11-30,266.67,-999.0,-999.0,-999.0
2013-12-31,271.04,-999.0,-999.0,-999.0
2014-01-31,524.4,-999.0,-999.0,-999.0
2014-02-28,213.15,-4.675,-29.441,7.959
2014-03-31,127.92,-2.26,-9.761,8.319
2014-04-30,94.3,-5.132,-31.76,9.296
2014-05-31,275.86,-999.0,-999.0,-999.0
2014-06-30,256.38,-999.0,-999.0,-999.0
2014-07-31,82.99,-999.0,-999.0,-999.0
2014-08-31,113.44,-999.0,-999.0,-999.0
2014-09-30,74.39,-999.0,-999.0,-999.0
2014-10-31,68.68,-999.0,-999.0,-999.0
2014-11-30,235.93,-999.0,-999.0,-999.0
2014-12-31,265.64,-999.0,-999.0,-999.0
2015-01-31,289.11,-999.0,-999.0,-999.0
2015-02-28,339.49,-999.0,-999.0,-999.0
2015-03-31,21.27,-999.0,-999.0,-999.0
2015-04-30,96.7,-999.0,-999.0,-999.0
2015-05-31,183.57,-999.0,-999.0,-999.0
2015-06-30,214.57,-999.0,-999.0,-999.0
2015-07-31,14.48,-999.0,-999.0,-999.0
2015-08-31,0.07,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,5.2,-999.0,-999.0,-999.0
2015-11-30,252.93,-999.0,-999.0,-999.0
2015-12-31,154.45,-999.0,-999.0,-999.0
2016-01-31,135.53,-2.909,-8.228,15.044
2016-02-29,92.77,-1.185,0.56,10.04
2016-03-31,11.47,-999.0,-999.0,-999.0
2016-04-30,98.16,-999.0,-999.0,-999.0
2016-05-31,267.54,-999.0,-999.0,-999.0
2016-06-30,365.25,-999.0,-999.0,-999.0
2016-07-31,232.62,-999.0,-999.0,-999.0
2016-08-31,45.07,-6.494,-43.469,8.483
2016-09-30,237.03,-6.348,-39.159,11.625
2016-10-31,194.43,-7.971,-53.44,10.328
2016-11-30,313.32,-12.758,-88.898,13.166
2016-12-31,519.79,-999.0,-999.0,-999.0
2017-01-31,534.37,-5.208,-28.792,12.872
2017-02-28,292.84,-9.9,-67.378,11.822
2017-03-31,391.86,-9.215,-64.448,9.272
2017-04-30,110.06,-9.049,-65.393,6.999
2017-05-31,256.85,-999.0,-999.0,-999.0
2017-06-30,409.03,-5.163,-29.178,12.126
2017-07-31,154.47,-3.103,-15.374,9.45
2017-08-31,129.79,-5.0,-26.935,13.065
2017-09-30,180.16,-999.0,-999.0,-999.0
2010-09-30,41.18,-999.0,-999.0,-999.0
2010-10-31,135.95,-999.0,-999.0,-999.0
2010-11-30,24.66,-999.0,-999.0,-999.0
2010-12-31,361.14,-999.0,-999.0,-999.0
2011-01-31,513.47,-999.0,-999.0,-999.0
2011-02-28,336.7,-999.0,-999.0,-999.0
2011-03-31,377.05,-999.0,-999.0,-999.0
2011-04-30,246.62,-999.0,-999.0,-999.0
2011-05-31,40.54,-999.0,-999.0,-999.0
2011-06-30,0.0,-999.0,-999.0,-999.0
2011-07-31,2.73,-999.0,-999.0,-999.0
2011-08-31,0.0,-999.0,-999.0,-999.0
2011-09-30,0.0,-999.0,-999.0,-999.0
2011-10-31,41.7,-999.0,-999.0,-999.0
2011-11-30,230.94,-999.0,-999.0,-999.0
2011-12-31,422.55,-999.0,-999.0,-999.0
2012-01-31,289.53,-999.0,-999.0,-999.0
2012-02-29,381.34,-999.0,-999.0,-999.0
2012-03-31,365.23,-999.0,-999.0,-999.0
2012-04-30,123.14,-999.0,-999.0,-999.0
2012-05-31,32.24,-999.0,-999.0,-999.0
2012-06-30,0.0,-999.0,-999.0,-999.0
2012-07-31,0.0,-999.0,-999.0,-999.0
2012-08-31,0.0,-999.0,-999.0,-999.0
2012-09-30,0.42,-999.0,-999.0,-999.0
2012-10-31,0.0,-999.0,-999.0,-999.0
2012-11-30,137.87,-999.0,-999.0,-999.0
2012-12-31,430.82,-999.0,-999.0,-999.0
2013-01-31,739.73,-999.0,-999.0,-999.0
2013-02-28,524.57,-999.0,-999.0,-999.0
2013-03-31,365.42,-999.0,-999.0,-999.0
2013-04-30,37.34,-999.0,-999.0,-999.0
2013-05-31,69.29,-999.0,-999.0,-999.0
2013-06-30,119.07,-999.0,-999.0,-999.0
2013-07-31,3.27,-999.0,-999.0,-999.0
2013-08-31,0.0,-999.0,-999.0,-999.0
2013-09-30,0.0,-999.0,-999.0,-999.0
2013-10-31,54.92,-999.0,-999.0,-999.0
2013-11-30,125.66,-999.0,-999.0,-999.0
2013-12-31,254.94,-999.0,-999.0,-999.0
2014-01-31,429.06,-999.0,-999.0,-999.0
2014-02-28,471.83,-4.726,-29.849,7.959
2014-03-31,106.98,-1.262,-14.563,-4.467
2014-04-30,94.6,-999.0,-999.0,-999.0
2014-05-31,17.57,-999.0,-999.0,-999.0
2014-06-30,2.52,-999.0,-999.0,-999.0
2014-07-31,11.48,-999.0,-999.0,-999.0
2014-08-31,0.06,-999.0,-999.0,-999.0
2014-09-30,0.0,-999.0,-999.0,-999.0
2014-10-31,0.0,-999.0,-999.0,-999.0
2014-11-30,163.1,-999.0,-999.0,-999.0
2014-12-31,389.06,-999.0,-999.0,-999.0
2015-01-31,640.19,-999.0,-999.0,-999.0
2015-02-28,266.53,-999.0,-999.0,-999.0
2015-03-31,442.66,-999.0,-999.0,-999.0
2015-04-30,75.17,-999.0,-999.0,-999.0
2015-05-31,0.0,-999.0,-999.0,-999.0
2015-06-30,0.37,-999.0,-999.0,-999.0
2015-07-31,6.25,-999.0,-999.0,-999.0
2015-08-31,0.03,-999.0,-999.0,-999.0
2015-09-30,0.13,-999.0,-999.0,-999.0
2015-10-31,0.0,-999.0,-999.0,-999.0
2015-11-30,14.59,-999.0,-999.0,-999.0
2015-12-31,179.87,-999.0,-999.0,-999.0
2016-01-31,192.16,-999.0,-999.0,-999.0
2016-02-29,206.56,-999.0,-999.0,-999.0
2016-03-31,296.11,-999.0,-999.0,-999.0
2016-04-30,1.97,-999.0,-999.0,-999.0
2016-05-31,78.25,-999.0,-999.0,-999.0
2016-06-30,7.23,-999.0,-999.0,-999.0
2016-07-31,106.88,-999.0,-999.0,-999.0
2016-08-31,0.0,-999.0,-999.0,-999.0
2016-09-30,46.35,-999.0,-999.0,-999.0
2016-10-31,46.6,-999.0,-999.0,-999.0
2016-11-30,79.02,-999.0,-999.0,-999.0
2016-12-31,384.91,-999.0,-999.0,-999.0
2017-01-31,428.69,-999.0,-999.0,-999.0
2017-02-28,345.63,-999.0,-999.0,-999.0
2017-03-31,275.38,-999.0,-999.0,-999.0
2017-04-30,75.24,-999.0,-999.0,-999.0
2017-05-31,0.57,-999.0,-999.0,-999.0
2017-06-30,0.54,-999.0,-999.0,-999.0
2017-07-31,3.14,-999.0,-999.0,-999.0
2017-08-31,0.0,-1.395,-4.865,6.295
2017-09-30,8.13,-999.0,-999.0,-999.0
2010-09-30,335.13,-999.0,-999.0,-999.0
2010-10-31,224.89,-999.0,-999.0,-999.0
2010-11-30,152.53,-999.0,-999.0,-999.0
2010-12-31,461.86,-999.0,-999.0,-999.0
2011-01-31,230.9,-999.0,-999.0,-999.0
2011-02-28,151.23,-999.0,-999.0,-999.0
2011-03-31,134.46,-999.0,-999.0,-999.0
2011-04-30,218.29,-999.0,-999.0,-999.0
2011-05-31,141.87,-999.0,-999.0,-999.0
2011-06-30,0.63,-999.0,-999.0,-999.0
2011-07-31,0.0,-999.0,-999.0,-999.0
2011-08-31,0.0,-999.0,-999.0,-999.0
2011-09-30,0.0,-999.0,-999.0,-999.0
2011-10-31,31.74,-999.0,-999.0,-999.0
2011-11-30,172.03,-999.0,-999.0,-999.0
2011-12-31,300.03,-999.0,-999.0,-999.0
2012-01-31,418.33,-999.0,-999.0,-999.0
2012-02-29,224.14,-999.0,-999.0,-999.0
2012-03-31,344.26,-999.0,-999.0,-999.0
2012-04-30,63.2,-999.0,-999.0,-999.0
2012-05-31,223.62,-999.0,-999.0,-999.0
2012-06-30,0.96,-999.0,-999.0,-999.0
2012-07-31,4.87,-999.0,-999.0,-999.0
2012-08-31,0.0,-999.0,-999.0,-999.0
2012-09-30,116.8,-999.0,-999.0,-999.0
2012-10-31,3.86,-999.0,-999.0,-999.0
2012-11-30,201.15,-999.0,-999.0,-999.0
2012-12-31,292.01,-999.0,-999.0,-999.0
2013-01-31,375.31,-999.0,-999.0,-999.0
2013-02-28,274.88,-999.0,-999.0,-999.0
2013-03-31,249.05,-999.0,-999.0,-999.0
2013-04-30,121.41,-999.0,-999.0,-999.0
2013-05-31,148.01,-999.0,-999.0,-999.0
2013-06-30,128.46,-999.0,-999.0,-999.0
2013-07-31,14.31,-999.0,-999.0,-999.0
2013-08-31,0.0,-999.0,-999.0,-999.0
2013-09-30,0.0,-999.0,-999.0,-999.0
2013-10-31,17.05,-999.0,-999.0,-999.0
2013-11-30,121.79,-999.0,-999.0,-999.0
2013-12-31,405.03,-999.0,-999.0,-999.0
2014-01-31,471.87,-999.0,-999.0,-999.0
2014-02-28,156.12,-999.0,-999.0,-999.0
2014-03-31,150.47,-999.0,-999.0,-999.0
2014-04-30,165.46,-999.0,-999.0,-999.0
2014-05-31,4.49,-999.0,-999.0,-999.0
2014-06-30,0.23,-999.0,-999.0,-999.0
2014-07-31,19.51,-999.0,-999.0,-999.0
2014-08-31,0.13,-999.0,-999.0,-999.0
2014-09-30,0.0,-999.0,-999.0,-999.0
2014-10-31,0.0,-999.0,-999.0,-999.0
2014-11-30,140.99,-999.0,-999.0,-999.0
2014-12-31,299.71,-999.0,-999.0,-999.0
2015-01-31,200.61,-999.0,-999.0,-999.0
2015-02-28,137.57,-999.0,-999.0,-999.0
2015-03-31,266.22,-999.0,-999.0,-999.0
2015-04-30,190.65,-999.0,-999.0,-999.0
2015-05-31,27.09,-999.0,-999.0,-999.0
2015-06-30,1.67,-999.0,-999.0,-999.0
2015-07-31,0.0,-999.0,-999.0,-999.0
2015-08-31,0.0,-999.0,-999.0,-999.0
2015-09-30,0.0,-999.0,-999.0,-999.0
2015-10-31,0.0,-999.0,-999.0,-999.0
2015-11-30,49.51,-999.0,-999.0,-999.0
2015-12-31,243.53,-999.0,-999.0,-999.0
2016-01-31,245.42,-999.0,-999.0,-999.0
